Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
2330,rfJKy6UkNcUSA8pD93WsresnMuqpMNuJ2c,,1088903,,0.0,1088903
2331,rUULvevoeqgE3uWHeavEKZ7ijeh7yTXJjt,,1088903,,0.0,1088903
2332,rJPT44RVCgezH4Xs2PsQB91ojoSCcrSe8r,,1088903,,0.0,1088903
2333,rh4WQRQcU4MLQ49DQhkKYcp6bub34we8oH,,1088903,,0.0,1088903
2334,rLZ2Te56T65EDaYG6FKxKZZ834hkaQhF3X,,1088903,,0.0,1088903
2335,raay2sH4i47gWygHKPjQ4ouNsffyqcBwhu,,1088903,,0.0,1088903
2336,rMzow3aiAicFFfUQsh7nt49KaeKaYZZvvd,,1088226,,0.0,1088226
2337,rarC8PCgMVSMdQVDQibmfczCvcRTnaaSAr,,1087836,,0.0,1087836
2338,r9r5yFgVYGvqQNREJZLLiejQpqfM7FdKuX,,1087536,,0.0,1087536
2339,rpD94MdyYitr9qWG2KbdhWoo5Semmd4ds4,,1087326,,0.0,1087326
2340,rG61GyTuaNyqXjp9WZbW1tG52NHtuokdUe,,1086158,,0.0,1086158
2341,rpgWX1aq6P2GVs6kqjebjF9jMSmu8HNhAS,,1085514,,0.0,1085514
2342,rGXs8VBG5qmHCGMGqpBXZ7fPiEagcvc84v,,1085305,,0.0,1085305
2343,raQZHr76J47Q6orV44oaYbxRCB7dXZ8imD,,1085260,,0.0,1085260
2344,rweVx21jYs84v55n62YPZCxdAVwYYQV2nL,,1085147,,0.0,1085147
2345,rnnbAgPe6VfhZeyzf757nyoLoqeMCwrfaR,,1085100,,0.0,1085100
2346,rB1Y1GBX3sM54e6qtzD2bZAWC5a8VkruWq,,1085000,,0.0,1085000
2347,rwRHpMPDp8y7MXnr2W3wgVbvVqprFhSarx,,1084518,,0.0,1084518
2348,rKyoFkW3ZXXsrruAJ6VfcHcqPeLSGxb8qz,,1083749,,0.0,1083749
2349,rNZcs49hWCnJ9A2yqUpZiMqM5UypapWoWW,,1083715,,0.0,1083715
2350,r4s6D61qq6fnLWGN8Nv6aC8xuQDvFGd7mB,,1083027,,0.0,1083027
2351,rKjC7jDXbSNXcKZy7L2mNufDXBmfzeqaqt,,1081900,,0.0,1081900
2352,r4yHLhAZtAdGDVRFp62wutoXZkD57zyURP,,1081872,,0.0,1081872
2353,rhpQa2kwDBjdDCFyqxF3Eeo2zGMv2wbDne,,1081475,,0.0,1081475
2354,razt2iJ4UZrzwjfQtH4VczCQVc9JA9rsxr,,1081193,,0.0,1081193
2355,rUDoVc8kVvuLLBkk2AkWVT7c995pR6Wcsm,,1080250,,0.0,1080250
2356,rhgcdxzdYABEkMTF2sRwRsffBBgDV6jNqp,,1080100,,0.0,1080100
2357,rDqiCorPCAdbHwL8eUr3qxikvvKoidFW9g,,1079626,,0.0,1079626
2358,rfP6qUvH114XsdxfzEr3uFxu9FYaaZ4wRc,,1078967,,0.0,1078967
2359,rh3tps4SoGbKR14EnWwMhBrozYiaLjcoi3,,1078036,,0.0,1078036
2360,rs3B8BKQJ2W5r2gr6bsYwHUX3fM9uQbgMD,,1077988,,0.0,1077988
2361,rsb6AxUhNFK8KTfmqVPpzW4NV3Nen8as6w,,1076356,,0.0,1076356
2362,rsd7K7ct4c9VE7Qz7uC4yaP74nHiFCyn2e,,1076037,,0.0,1076037
2363,rTCp1i2eEoNGAeehuxcH8yNe1FRLoL4yA,,1075959,,0.0,1075959
2364,rakZprdzwsUJ1rD2ouhYYAVP7tPbhrCbtz,,1075289,,0.0,1075289
2365,r3Uo4L1bnryQMbVgFJBD6eU8GFv9GSZSEb,,1074121,,0.0,1074121
2366,rs6iZ8puvhmzhkkrx2ARZKGdTyi4dDKzsQ,,1074083,,0.0,1074083
2367,rG364z4itUnE57Qd65XbCCfuNJYkcs3qKj,,1073880,,0.0,1073880
2368,rGanzoAtPHAaGv3nsvvxFSsTStixto3oc4,,1072905,,0.0,1072905
2369,rHRiypk9aYrsBqxZTcLBK3ktKPdJAp7DxG,,1071917,,0.0,1071917
2370,roApCMGt24SStwUE8fxkd6xeLqZrgzyeo,,1071366,,0.0,1071366
2371,rscjC6aQ5pwwS73SLCe1UY4KiXdxo6Bj97,,1070979,,0.0,1070979
2372,rJ5CqQa3X4mR7Ay9XDtuXYF69EARXGm2iv,,1070004,,0.0,1070004
2373,r4HZUDqeHrYogvPUmnot44aB7nyXCqqDMm,,1069419,,0.0,1069419
2374,rJbhQk5wtSDRiTRhxK1dJpkpdhyUFNhjVX,,1069347,,0.0,1069347
2375,ruaGneGbGrCH6QGNS2z1FbRnbF14U47YV,~moohnyan1632,1068707,,0.0,1068707
2376,r41nanVNzQNMF7cmhSGdgtPBRAoTVUVmhD,,1066591,,0.0,1066591
2377,rJsZuPTghgSP3GnxbbTeyoCyS4e8YzojpC,,1066364,,0.0,1066364
2378,rD9hwqivrFrXyyAtdn2cWnyQuvgSCLWLqc,,1065950,,0.0,1065950
2379,rHbZo3CwG6f2Ybr15k36AA4z8de6zfxAwu,,1065873,,0.0,1065873
2380,rPXgCXZVPtRgLDA24yQ5A3ZeprTJ3Ppshg,,1065416,,0.0,1065416
2381,rnrqyM7kS6wmC5demJm9vrfdN2vLgS8LfY,,1027388,38000,0.0,1065388
2382,rBPcpFPE87nMXTwsDSZPi4fexjXUqHHvSw,,1065324,,0.0,1065324
2383,rUCKSX3kjsxJ1LZkDHeviHdmegC7MkyS1E,,1065157,,0.0,1065157
2384,rGfDWJmxm3qC58Qis9MzJL8EHY7UJUJUJX,,1064731,,0.0,1064731
2385,r9a3hZwfX5MnHTQ1pAo8yiGf2wTSHiCjQ8,,1064444,,0.0,1064444
2386,r3g6dHS16nySH5GshM3s1AxXZPBzMvau2U,,1063116,,0.0,1063116
2387,r3kw1iNeDFekxPwBV18jfbDYg25Unap2CW,,1060674,,0.0,1060674
2388,rPv8Bk791yiPGvxYHEZStzHHCRY9kJdJ7v,,1059969,,0.0,1059969
2389,r6tqxV7QX5TivGiU7GDM4bKdeE3w2HH57,,1059189,,0.0,1059189
2390,ra8SnzJyvQFwnx3HoueySK8P5D1GP2LS56,,1058179,,0.0,1058179
2391,rKkTgvBTonGhHHS5kzwUueWgqevn4fj3K3,,1057049,,0.0,1057049
2392,r436oSvFgtdoK9o8gn9zaajgj6tAyJmpNa,,1056628,,0.0,1056628
2393,r4h9CJVjpLeG56hMt4PZHmZfUTcUndZ2vd,,1056536,,0.0,1056536
2394,rL13HiBKk3EtGizqepx5SE8wSGMBTBqycG,,1055754,,0.0,1055754
2395,rnfwSB1vpR96oKY5b6hXrfgGNFsYjiuJKH,,1055300,,0.0,1055300
2396,r97cFtVH3ekCD78HX5V18wNqXkoDGNBDUJ,,1054635,,0.0,1054635
2397,r95Q63fkLNsVFAJNtZEnTLuf8GfKHY2buH,,1054521,,0.0,1054521
2398,rPp9oaFEY2gGGu9Lwfd5RVdnGAYVRdTQgL,,1053656,,0.0,1053656
2399,rUs5yX4PffwZgBRQZNKRnixyv9hofVL62s,,1053342,,0.0,1053342
2400,rfZPU4cdXJXSq1MHCN7w6ZwrWwH8yh6FtG,,1051020,,0.0,1051020
2401,rNLgYNVam6LiuRzouLL28dUbVt4vyUNxiJ,,1050993,,0.0,1050993
2402,rabX8JHS9z4aeTZE9a187xZvaEyP3XJmQh,,1050892,,0.0,1050892
2403,rnwGtivCTCE8E6wWnbApBGCUogWBodHraS,,1050839,,0.0,1050839
2404,raJyE85nHoDneVBqLpQCNRaWmXHo2axC4b,,1050589,,0.0,1050589
2405,rHyHeZXpsAjMvg9QzctjBrs5seNznuYh7m,,1050058,,0.0,1050058
2406,rLpct5aSijrXGmDzgGtEVu8nugermS2An8,,1050038,,0.0,1050038
2407,r4kPNgXQxRoVG3an5qZXLWVPVz5YxKYyJe,,1049966,,0.0,1049966
2408,rsqAM7fmzVVBPBAWz4Akry6QpNKqvqtb1D,,1049023,,0.0,1049023
2409,rpJeahKo3CYSsZsL5PaB3t1YtFGFMHyouR,,1048100,,0.0,1048100
2410,rBqR877P2RTCNekktVk9g36BjrLNTBeKAz,,1047985,,0.0,1047985
2411,rUMqj3imR5qKsurpaU66DsLCcfqixeZtkr,,1046024,,0.0,1046024
2412,rUA9zsb9zPuWijVDFX7WsQQPP1brLTh4mi,,1045841,,0.0,1045841
2413,rMGWAFWrgY8i4xh4wN1DLk81hswxYK8ArR,,1045785,,0.0,1045785
2414,rMN4J2KRzdMF9k3gHvLVDHvDqqcKx9kdmP,,1045388,,0.0,1045388
2415,rUcBo15dF5ZuxHmZd55tzJTnwJrhyeNpM9,,1045365,,0.0,1045365
2416,rP1wvG8GibpfZBxPuh1suZ2SS13qAAL2iQ,,1044533,,0.0,1044533
2417,rsr2DRmE2bFHHRtzY4PEawKeiatQLonmfX,,1042903,,0.0,1042903
2418,rLaooqrchGVUMGYNbHx7ThDSP1btW3zNSg,,1041018,,0.0,1041018
2419,rHB7iNdHHjeXr6aq6MiWZ6jqTnjc7QHxsB,,1040490,,0.0,1040490
2420,rhTqwA3kEYSu9kPpA3BodqXKJHh3JwmKrv,,1038980,,0.0,1038980
2421,rH3sAXjui4ztHTvaprp93SCVaimNP72dj6,,1038806,,0.0,1038806
2422,rsGsTEUkqDmpmc8oMJ1LfGCmZrZUvR4hdm,,1038790,,0.0,1038790
2423,rGNMw7v1uH48VjLL48cxem7phazeuYp2tk,,1038104,,0.0,1038104
2424,r3AL8DBYDzXVYkQRBByhfVrW4VV5T1E6Y3,,1037772,,0.0,1037772
2425,rhfcfVVLL1DLHo7GWLbdMv9cEGTXCigHqn,,1036111,,0.0,1036111
2426,rhiJjKkvyksErP4Lzqot4EsPPawbySsPGx,,1035838,,0.0,1035838
2427,rMXRpkMH8zkSFhLTV362nBceNDSkEBV5zF,~M50-Bullet,1035101,,0.0,1035101
2428,rUzFggPUdt3zz9gGo1vF1oKD3AGHAn92F4,,1033200,,0.0,1033200
2429,rUuzmVgZdnw2XVus5BALcLp5HbhApazvwi,,1033151,,0.0,1033151
2430,rKXitL9fj1U34a6xHKoVcQSfpzSfYmigSn,,1032515,,0.0,1032515
2431,r3G4Djb6Fu7rGJ1KrPJM6wwGWxD8BV9XoQ,,1031269,,0.0,1031269
2432,rQUv43QsHc1RGhw6mQCDu2qSnLm3f41RUH,,1030756,,0.0,1030756
2433,rsoPYxXLMtwdbWFFr2tPRbiZQXbbwRYuPd,,1028893,,0.0,1028893
2434,rGjSWUxcPMAe97iPAnP1eov4euWW5QXoqe,,1028396,,0.0,1028396
2435,rKZRUmHjjG2q2GC8f4jC44mnRxSB92GZYG,,1026245,,0.0,1026245
2436,rsJ5Npf3KcyV1mUsDL7MZ7dvPfdqXdZNYi,,1026045,,0.0,1026045
2437,rrn7pcNawQgeuTExunp9qWFKabjaVc3DaJ,,1025100,,0.0,1025100
2438,rnD7FcHNuFjMMhJyDqM6vxLmTBo9W7k7mQ,~aictraderipple,1024437,,0.0,1024437
2439,rfYiT6fpatUyhxYo4pW4TGseREuhpPCKGe,,1024358,,0.0,1024358
2440,rKyGi4vJmDLhv5VeU44z8APmoN8TJgS2sF,,19,1024000,0.0,1024019
2441,rsZrYzMWL5wiLg6whTssa5jRT7YkfTtQBg,,1023575,,0.0,1023575
2442,rJ59CwzuYo43eofWLdvppxq41pBUeREHyw,,1022771,,0.0,1022771
2443,rts74zRAbZhBo2ofpaRgj8qdYfWwh2RxS,,1021742,,0.0,1021742
2444,r9pdh8MuxXpAZDysFFLAFbzFomvAGdrbWn,,1021632,,0.0,1021632
2445,r46D4wChPp4wv47W3dRsP6fYFR7m2VzZPQ,,1021525,,0.0,1021525
2446,rLtaTD7VB2hfhcCFe3Tkfrv1ZB8x2opxpM,,1020481,,0.0,1020481
2447,r477gTetL1CsP9FYisQKXG4VKUJkpkDznc,,1020183,,0.0,1020183
2448,r977Ej1WoCnSE1knH3261CRxGia4pZBLa8,,1019207,,0.0,1019207
2449,rsBXpxpm4byVZWCBaQXXscZK38anAJpFDo,~luckymaoo,1018437,,0.0,1018437
2450,rBUkG3qsJvAzNH25SPf3rcbVBWXfEaJxTL,,1018016,,0.0,1018016
2451,rGcKHdUf88X6xGEdPFWpVP6Fe9ZcNaxTvM,,1017989,,0.0,1017989
2452,rM7xK7U4adbZKzfo6FNYoGrJ34xJyVEFMf,,1017395,,0.0,1017395
2453,rwz5QM3zwYXCcyjUKvUZDDP8EQ9F3T2Srp,,1017395,,0.0,1017395
2454,rBe2SnbBuXLQKkCU6FsoTJvB7ctQ4QUnu1,,1017395,,0.0,1017395
2455,rEuWtu1gATkA7eHtKqd8H5movQBHDjR2Jg,,1017128,,0.0,1017128
2456,rUZyPcBX5zoekDJ5QjWrxk6W9kfg2XFUKd,,1017128,,0.0,1017128
2457,rGJ3SEtNoQ99MmMNpSoyrHJZRyCeoo5vhR,,1017128,,0.0,1017128
2458,r4HpnHF8YATe5TBam4iCytv8njr2YQhoCi,,1017128,,0.0,1017128
2459,rPrSLxTX1MzLpSvJsAK1F2MgNXwgNbVpJJ,~indesnoepkast,1017003,,0.0,1017003
2460,rU3hEjtyeXWVYGPSbuzbzTV4fPzeNWSCSp,,1016475,,0.0,1016475
2461,rGNogSCyyfLxyBw2VoC53yuK5FG3CZmfN,,1015832,,0.0,1015832
2462,r4KRakDgfbP7u7LULthtozEjHWZc9fRwV9,,1015101,,0.0,1015101
2463,rwx2JHjVhfaDTqtNQYUiXykfMFvz2xsujW,,1013480,,0.0,1013480
2464,rGoQPfiy6z2ycgZ2Cm7oCSmxp17Whv63bK,,1013273,,0.0,1013273
2465,rEHG1ddZgzjcXA8hrsKXosM5BAwcmoxFkr,,1012507,,0.0,1012507
2466,rt9Kh9w4N2L33EtcQqex8yWhbjLHebMVy,,1012456,,0.0,1012456
2467,rMbiyCuh6J983GAhymWpZ6JHUHA6Vi3JNA,,1009999,,0.0,1009999
2468,rKGP3wqR3K4sjou5dLLi4CfHksMt9cyKXg,,1009930,,0.0,1009930
2469,rP2DDmPQiiZALx1hQnxx4NUTx49xcgPhAf,,1009772,,0.0,1009772
2470,rnuKqCkrHdeQfGKdiKVuAe1jU5tMD3yLew,,1009516,,0.0,1009516
2471,r9i5CSpDRoAjB9t58tYb9EoQdpfc2BaqKn,,1009471,,0.0,1009471
2472,rBKLLnrR6Q8UEZFPNVLkaBtSBeGKAktdWa,,1009325,,0.0,1009325
2473,rHkTUU5BKQ6M9rBSniyvjgYBuem5Hksy1V,,1008782,,0.0,1008782
2474,rGaEfNroZgbEug7fwr8yTc2uVAwNP9WfNn,,1008600,,0.0,1008600
2475,rpFztCCy3NuCosNsXFCLrfxJPkRXe4sG5u,,1008570,,0.0,1008570
2476,rDX9kRRHD3b5JAJv7orTYYqEFG1VfFccXc,,1008142,,0.0,1008142
2477,rffTkcDCZKGjDNDCbTcoqzVopcKe6nrqPC,,1008104,,0.0,1008104
2478,r3j9GTeMBecm5PSwjMT8m7nnJcxqKRKnxJ,,1007500,,0.0,1007500
2479,rh8gm3GGHiWtBQM2Uf9jkKEGAQhZEwcdrp,,1007381,,0.0,1007381
2480,rhok58PbnAJJCk7eTHNL9FZ9jiSSHGfoXV,,1006043,,0.0,1006043
2481,rhc65ER6vKDxUVuvjwakxCFv1mDSosECUG,,1006043,,0.0,1006043
2482,rHnoFfkX3MndvYb27a2hRvfgj3ighqBLoo,,1006043,,0.0,1006043
2483,rtLJ5c6JC3E8n5UxqBFCVNVibek6fposb,,1005958,,0.0,1005958
2484,rHa2V38NYdtjYafppNRXirEqGR42wvw58s,,1005235,,0.0,1005235
2485,rpxFDB3iFiPUwbn4aW2nbGMpFrTUdd4roe,,1005221,,0.0,1005221
2486,r7uZ1CrmVxv4gA3RUbnyzCP6zkUGaXzEi,,1005060,,0.0,1005060
2487,ra4NxCoNmiDKQCrnYLcEqTpg6xQpG4vbTL,,1005001,,0.0,1005001
2488,rKzaUQyN8C7vQxBWotzG7vE3mCoZn4mi1v,,1004402,,0.0,1004402
2489,rxAfgiTXqcFyvT91oDuBGoXdT9nRrrd5A,,1004252,,0.0,1004252
2490,rJZFjPnUU6PVriRkwzLNBpBnTJdCo8k7pw,,1004061,,0.0,1004061
2491,rMXt9YhSY79cj1yCtQsKkJ3qobCfHZzfd7,,1004049,,0.0,1004049
2492,rfaU1CRppX7p6gwE6YC7Y9Y2HVWBTT5iCZ,,1004038,,0.0,1004038
2493,rhjKjQ21WcmodnXcqt4sUUNJnDfKwd3mLq,,1003831,,0.0,1003831
2494,rwnwSumCTUVCRsZc2bTW3zxVhj419DWxWz,,1003521,,0.0,1003521
2495,rNDJNDpH3dZy5oV4R27kGtSP1QfomN5hXM,,1003439,,0.0,1003439
2496,riyFBZu1mR98xxwyJfjpUGbvtNhcdRQoM,,1003340,,0.0,1003340
2497,rLpMrKaUSCkvA6Z1QfZNFjX7Dpd62ytu6S,,1003330,,0.0,1003330
2498,rfrQgPBkwkm9H15n45ZRyiDzNKxi4fNpgJ,,1003246,,0.0,1003246
2499,rE9d52gSBeD25r5hrNcgXVBXLJfaUKvgsw,,1003169,,0.0,1003169
2500,rLKcUH5Tt3MqXmKN2JsH7JCHQaeV3qghjN,,1002762,,0.0,1002762
2501,rpqELuRh7Vy2tHjyrCEqykBWzW3fAkZQfk,,1002600,,0.0,1002600
2502,rrQrsm3r57iGFxkDHqTuqLir7o8RqYMU3,~mizue-saitou,1002454,,0.0,1002454
2503,rLienU8TkhrkgeqyDNwSTBTamuUNgwMFNb,,1002301,,0.0,1002301
2504,rEZ6Thq4QVuzceaSdC89iM2dvpVmhyD9vE,,1002291,,0.0,1002291
2505,rGA63XPNiQ9zoGrb5cMXVeMgDju5pwWHfg,,1002004,,0.0,1002004
2506,rJz8KWMFWVSgsfEonnnbcCnqpqM5uZkx9c,,1002000,,0.0,1002000
2507,rUZmhFSBpuCBaE1nBzgmNhHiNUcx46a9GG,,1001836,,0.0,1001836
2508,rLnjkw3rdBo4oXSMpygKKxq79nfcjF3M6i,,1001768,,0.0,1001768
2509,rK3BD1bUMiXYE1Ys5FYwQZNxJgkx77Yss1,,1001723,,0.0,1001723
2510,rswwp7bEnrchdDhYD7zGjrWZzddjji3Zqg,,1001716,,0.0,1001716
2511,rD8DksrPyYvzawRpuyo4h8ZvNZWz8TYSkf,,1001571,,0.0,1001571
2512,r2hTvjoghoijZ5eVEkQr8H43aPD2rbCTf,,1001322,,0.0,1001322
2513,rnpfTj9jQKBeshkPXTESTydurvR5LmuZ62,,1001255,,0.0,1001255
2514,rqd2LX4Xgxp3VrfXbfFGg8pzoZRuVcqbw,,1001227,,0.0,1001227
2515,rQUyCu8MmrKpGDfcKhFFrjNrNSnwrCrGsM,,1001173,,0.0,1001173
2516,rfZGKfSWi3EfmB9pDnhvLN1FWoKxNsCX37,,1001130,,0.0,1001130
2517,rHdxE1ZmFCe4UpXeSs4W2en2bUZnAsU4Jp,,1001111,,0.0,1001111
2518,rMPNsrLtzt1Wxnmd8dh5uLtjfeYH5JqmFx,,1001021,,0.0,1001021
2519,rhocDv7okmLj2dsi2j8nGqpCo1Xt1bJjyc,,1001019,,0.0,1001019
2520,rfBMDFzQmdU2gen1XyjA5pMTFVFt9StzpW,,1001014,,0.0,1001014
2521,rLosRuzmHqHLR3MW5ks3s3veqH8VEno1nV,,1000989,,0.0,1000989
2522,rGHND6FZoAp5SpjFVK3Ngz7rf7DjTdZZu2,,1000978,,0.0,1000978
2523,rPr5Nw2tn6F6x1rsK7DPg3dKzkkt7PPG8s,,1000977,,0.0,1000977
2524,rEAhgeELxj4AYTF3oTRsxTezdoKuEVktAs,~kdskms,1000856,,0.0,1000856
2525,rJwfaunA9wEdU6mH57CBiuuzNtQZTL46xR,,1000847,,0.0,1000847
2526,raYJWvJdskPcu1w4FtRAXP5aJpvKJ5vs7r,,1000844,,0.0,1000844
2527,r9pvaZtPW99DvTBVfTPAeodrLWodCGz8i8,,1000703,,0.0,1000703
2528,rwunjjhK3PXEK5BNor8K4JHKF36J9B1wU2,,1000696,,0.0,1000696
2529,r9K2485korgR3TFYVsCASvm7Xb4zChz3Tq,,1000632,,0.0,1000632
2530,rDv3iHXvFDjjrLqXcRBCZY2FWeugje3KiK,,1000540,,0.0,1000540
2531,rnDS1jcrseqczDjQbWtigjCmjjNjbQLkVB,~andremich,1000525,,0.0,1000525
2532,rffVXB6hcXZbqvwBGd3mdXrbGb96NuvH6j,,1000439,,0.0,1000439
2533,rwDJA3xmKwDxMm99Aw9TsRTggUGn8dhfmt,,1000429,,0.0,1000429
2534,rBUF5DWM44CuMjbzCG9wu2z2DQ21Vb9To3,,1000408,,0.0,1000408
2535,rpixCFnpBCUj4y7espAT1RnwFmHvgSyEtM,,1000345,,0.0,1000345
2536,rJvLtKQLkgFjkpzaQahhDGCmearWzx9yba,,1000343,,0.0,1000343
2537,rP2W2DfMuka7jTqGCFHcAcBs1exvt2Jb1h,,1000319,,0.0,1000319
2538,rpjKW3d8gTBsc6q6TScRUXxL4h1Ehzsuu2,,1000304,,0.0,1000304
2539,rGxs4y2F4Zj5KE81U3iv4A8WYEqjiCUFZ7,,1000275,,0.0,1000275
2540,rHf1WTU5zfHxK7p1yWJY8YBJE2MBHJ8cw7,,1000230,,0.0,1000230
2541,rHrRmruSdygyU73BRPNZXjbwGXB2f6sJQX,~OTARIPPLE8437322,1000200,,0.0,1000200
2542,r9pi55zVeWASSLqtR3YFho2K5yUcr1JqPu,,1000192,,0.0,1000192
2543,rhHNdqKhJhLk3s1gJCfg5jDwAHU3zWW5jm,,1000192,,0.0,1000192
2544,rBwhJZKn1DCm5qL5oJGWrfVAzRzsPgd753,,1000165,,0.0,1000165
2545,rsrimBKa6DKAgkyTHAQjjKnCm4PPxU3X76,,1000122,,0.0,1000122
2546,rpcLjdECFxqLUCKdccEE3wFQe4izkK6MYa,,1000112,,0.0,1000112
2547,rNZXCiEHTSME53MbwCxEUzcGSiae5UCwVV,,1000100,,0.0,1000100
2548,rKd5EPGrFWnVRscxeGYNaTbByNRohs9Gs,,1000100,,0.0,1000100
2549,rNrPEYZoK1cm7SiWJtFszhtow9thgu6oEF,,1000100,,0.0,1000100
2550,rHENMuTdr6M28aYR1gHNSWAstBMvHSHhrq,,1000100,,0.0,1000100
2551,rhgvW9bHjuDA9aqGvaYdjH7F1h2Dm3R3nH,,1000100,,0.0,1000100
2552,rNSLZsdKECpTEwFks22LubinPvSwyZFK5o,,1000100,,0.0,1000100
2553,r4MoybfgCHDoUByYyMejimaX6a8CEtWtav,Ripple (30),1000100,,0.0,1000100
2554,rndffcz6KgEzjszmUURLBPH8ZQAnKxSMxZ,,1000100,,0.0,1000100
2555,rEtHctxawB7C6RbQuLX2QeN2hDZQosBGqD,~sik2015,1000099,,0.0,1000099
2556,rKVoBhmLD9qijsCjZW7wqAMbtTNWYr3You,,1000098,,0.0,1000098
2557,rnXE7HWAg7SrWDq4W7JUVLLZJ6nHwEVoSz,,1000087,,0.0,1000087
2558,rKvwPAcFCA6SdQDGqKMFNZfDLEMo1T1eHt,,1000087,,0.0,1000087
2559,rHUxap5gh4M9Bpm53uHmWnDHTVNaWC2ViX,~TradingAccount,1000086,,0.0,1000086
2560,rhoeb9LCe5nvcqkCgdED5ywKUXcdi8KS8P,,1000079,,0.0,1000079
2561,rsybUaff7gFgNA6M5J2GwL2LV1ySBiWStD,,1000075,,0.0,1000075
2562,rPDV3izNAwmwc58qyny8Y1AUrijmHt4iPH,,1000067,,0.0,1000067
2563,rUbU5sPkSfXU4Crk77yHw1WBr5WLcq1Xyk,,1000060,,0.0,1000060
2564,rP1JNtcoCp7TFxf2h69GxX1ijZvjFfmPzT,,1000051,,0.0,1000051
2565,rnDZByNinYV1FWYUo95MY2riqwnTV1Fbe1,,1000050,,0.0,1000050
2566,rPr5HSqxf35qYo2VFdcvKkCmCEuAdvLbSx,,1000050,,0.0,1000050
2567,rPe6YY1wMzCZHZBxhTWU9LyqXrrnyaHHib,,1000046,,0.0,1000046
2568,rJXVK3R6sDVpgthZVGWnUgnxqa4JDxLYEc,,1000035,,0.0,1000035
2569,rJXzkgVNqrbNFg84w17erTPvcAqi1giwXf,,1000030,,0.0,1000030
2570,rMKz2SAYkWX2Px72oKeroiHNXc5SfZo3Rz,,1000029,,0.0,1000029
2571,rUYRRk3Y28A9zxNfKN5L2pYk65qSBENyDX,,1000025,,0.0,1000025
2572,r4jqXQNnfdCqsDb3eMgDJoZXkEXBjE1m5W,,1000025,,0.0,1000025
2573,rJzgGRdaPREsHUJV4EGBrNqNpndBztn37k,,1000023,,0.0,1000023
2574,rpotNgWNZN8rKBRfRvGHo2vtFWGegcmwum,,1000023,,0.0,1000023
2575,rE6BFtgXf6CgK6gjXWkw8uxGYdandcVzyj,,1000021,,0.0,1000021
2576,rand4r1gFomqrgU8zzwrFiLcsDimXobNBP,,1000020,,0.0,1000020
2577,rand3HWa631n2YkNsdHFzh1z55AR1JCuP2,,1000020,,0.0,1000020
2578,rand1X6a7Uoyt7wvQKVjmF6QyfTncjBydr,,1000020,,0.0,1000020
2579,rand2rR2GTdjnE1YfPeW9JM2xo8eiytoVE,,1000020,,0.0,1000020
2580,rMeq55Z7qGWt6WqUSPvCGvqXRyUzCzf8gE,,1000020,,0.0,1000020
2581,rsxM2oMSEnqhv8PStxesPKNYnv7RPEfhZF,,1000020,,0.0,1000020
2582,r4HNuorKYTWr4YjPynMqxnsHUxtmHde2zP,,18,1000000,0.0,1000018
2583,rBodg9w1vxpsKEHX9ewzvHrWkDkjnFgZDY,,1000015,,0.0,1000015
2584,rhwSa1PBAuW3H35KSe29oxZ6Ew61qxp1zB,,1000014,,0.0,1000014
2585,rPV7ggwuyLYtc7sK3mWC3mvJEjm2yTi5xr,,1000012,,0.0,1000012
2586,rEKfm8YgFX9vqzvLVa8nimSruRHjf3zQTY,,1000012,,0.0,1000012
2587,r85HgYRUix2fK8XBbKxpzRsX2XsJZTZGM,,1000011,,0.0,1000011
2588,rnxoLYKc1uF5BGfVnT1BTZiB4WyGxjtrZp,,1000011,,0.0,1000011
2589,rhiiXtjJNz2vnqtdHFdJ4WTwzQPhR3NWLA,,1000011,,0.0,1000011
2590,rnnNHmdtMjPJi4fZza8m4H4x1upcK9cDh4,,1000011,,0.0,1000011
2591,r9rjedrdSiz2GasZUk3kkkkFyboLL93rRq,,1000011,,0.0,1000011
2592,rnEkHqXy5hfzfcd9RKWf8UYxyFc2F6dJ16,,1000010,,0.0,1000010
2593,r9pAJqoEcYdrr9XiLQuhzFZt9J6D9VWE4w,,1000010,,0.0,1000010
2594,rEsLqkMSfd6Yt3TsJ7s6a8hjJgb1DHpr2M,,1000010,,0.0,1000010
2595,rHeobfGzbzw6R12xRyCeEP7t96rZ2Gk13x,,1000010,,0.0,1000010
2596,rUXRP7LdYZqYNSJ92XH6K39LFVttEzAZfW,,1000010,,0.0,1000010
2597,rM6sNUt4GsUg8Uqtvmv6xYumyudfGenXZi,,1000010,,0.0,1000010
2598,raorBmbzraA6TooLQ6kGWRSx1HQq7d4gzS,chrislarsen (8),1000009,,0.0,1000009
2599,rUdckgg8EF8DDMS1BuJcWrHcuF9hpH9x3f,,1000006,,0.0,1000006
2600,rJhQW4fodzf7mEABFbaei1GRY4i3xgnYFh,~JesusFuckingChrist,1000003,,0.0,1000003
2601,rWgnCi3wFCmvackH95jktHn3EsaCpAhk6,,1000002,,0.0,1000002
2602,rMHQSukkxCYAdfdKvnH18F9SkQYWu4Mhb,,1000002,,0.0,1000002
2603,rLzQDD72dafUVm1mKHvTu6afUpteVETxD,,1000001,,0.0,1000001
2604,rJAu9XvanZodVmwtRMJKsAR7bjP98auGyr,,1000001,,0.0,1000001
2605,ra7Rndd2etcrgR293nVACJ3PC3uebN5MxS,,1000001,,0.0,1000001
